%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1758482507512991200,5306,1758482507513256768,base_link,0.000657997299122547,0.0018936381898543514,-1.917642071680425e-05,-0.9999979904010932,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0007714224047958851,0.011246463283896446,-9.234482422471185e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482507764039800,5307,1758482507762369920,base_link,0.0005669726887090155,0.0007354050677426489,-1.416431802103708e-05,-0.9999995687602714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.002359400736168027,0.005875281989574432,-0.00012638093903660847,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482508014668600,5308,1758482508012548096,base_link,0.0004932398545276124,-1.9296943423672083e-05,-7.617057780018311e-06,-0.9999998781420196,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0015378855168819427,0.0052569652907550335,-0.00013460125774145191,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482508259766700,5309,1758482508262664832,base_link,0.0004993984386200434,-0.03989350242839065,2.0160744004346975e-05,-0.9992038123720004,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0003132366109639406,0.5511009097099304,2.239318564527438e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482508511328400,5310,1758482508512836096,base_link,0.0006027482691196628,-0.07438083582644076,4.0063506392916644e-06,-0.9972297267632133,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0020202272571623325,-0.14931388199329376,0.0003957834560424272,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.2045711580456967e-15,9.83606995,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482508761832700,5311,1758482508762957440,base_link,0.0005374823006022698,-0.03786689843325852,-3.134871916677061e-05,-0.9992826467687106,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0004962298553436995,-0.29859641194343567,-0.00020027440041299978,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.08825985,1.2165808405785551e-15,9.93413645,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482509012518200,5312,1758482509014127680,base_link,0.0005802076463946763,-0.009636110041927517,3.972387541123442e-05,-0.9999534024965169,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0008859473746269941,-0.17131289839744568,-0.00040967809036371994,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.1569064,1.2057721262989826e-15,9.8458766,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482509263514800,5313,1758482509264241344,base_link,0.0005523643952200634,0.006347334765576803,6.318861997600717e-05,-0.9999797009150468,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0019798462744802237,-0.0969054102897644,0.0006506568752229332,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.1765197,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482509514487400,5314,1758482509514421312,base_link,0.00047641801227546774,0.01454448482421523,5.563338382008709e-05,-0.9998941083394794,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000990044791251421,-0.040695734322071075,0.00037173740565777324,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.16671305,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482509765348500,5315,1758482509763530112,base_link,0.00038031539744731426,0.017439224360953208,5.270863288298174e-05,-0.9998478514432518,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0021337359212338924,-0.007943414151668549,0.00033271312713623144,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.1372931,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482510015801900,5316,1758482510013703680,base_link,0.0003648264714488704,0.017100213208890623,4.6298122221678446e-05,-0.9998537130332316,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.516704499721527e-06,0.010783794336020947,0.0002462756820023047,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.10787315,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482510261321000,5317,1758482510263824768,base_link,0.00038915619415865133,0.014875283547825507,3.596123935240094e-05,-0.9998892804724018,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0009991119150072336,0.02056940831243992,0.0003131972625851606,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0784532,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482510511954800,5318,1758482510513989120,base_link,0.0003797518088193282,0.011838472986757397,2.0607719880606116e-05,-0.9999298505001376,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0016644075512886047,0.028242923319339752,0.00022061797790228974,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.04903325,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482510762971500,5319,1758482510764104576,base_link,0.0003475626944618306,0.008651944675403991,7.498905846393097e-06,-0.9999625107959167,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.002158144023269415,0.02318829670548439,0.00016912468709051324,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.02941995,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482511013929000,5320,1758482511014279936,base_link,0.000341276559583111,0.0058435957472259764,1.3605534492370478e-06,-0.9999828678118448,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0002911188639700413,0.018712524324655533,0.00011273217387497196,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0196133,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482511264610500,5321,1758482511265391040,base_link,0.00031440193411820473,0.0036061641308800033,-5.04311476751096e-06,-0.9999934483316639,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0004264430608600378,0.017376968637108803,7.313722744583871e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.00980665,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482511515362000,5322,1758482511515565632,base_link,0.0001447487327963663,0.0018260575705451552,-1.3231418274916021e-06,-0.9999983222784941,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00039683724753558636,0.014278428629040718,1.9033905118702094e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482511766270900,5323,1758482511765679552,base_link,-3.844928665436436e-05,0.000630185987414942,2.322205238769509e-06,-0.9999998006909205,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0003428277559578419,0.0067026191391050816,3.49893234670154e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482512017586700,5324,1758482512014847744,base_link,-0.00012426157085777915,-6.499574363143109e-05,8.55339638311525e-06,-0.9999999901307273,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0010814305860549212,0.003105898154899478,-2.8611160814762495e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482512262658500,5325,1758482512264964736,base_link,-0.00011244992701582706,-0.041328694805846194,1.2401919614599377e-05,-0.9991455980921158,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0004647849127650261,0.5563340783119202,-2.6421621441909257e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482512512951100,5326,1758482512515141632,base_link,3.0468013749922198e-05,-0.07400229556992491,-1.518517061799738e-05,-0.9972580704569365,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0018285298720002174,-0.16075126826763153,0.00043488573282959045,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.2033701897924109e-15,9.8262633,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482512764168600,5327,1758482512765254016,base_link,0.00011109869348237488,-0.03723159754728411,-2.5411510036379485e-05,-0.999306657215598,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00010623992420732975,-0.29637977480888367,-0.00021069590002294726,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.08825985,1.2165808405785551e-15,9.93413645,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482513014762600,5328,1758482513015431936,base_link,0.0002606570784329829,-0.009180305394774432,7.844252356420334e-05,-0.9999578230593111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0031205229461193085,-0.16922059655189514,-9.32579860089137e-06,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.1569064,1.2033701897924109e-15,9.8262633,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482513265403300,5329,1758482513266547392,base_link,0.00040143369299494504,0.006769247533409,9.374936439482437e-05,-0.9999770034105175,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0023790434934198856,-0.09392153471708298,0.0007962188683450337,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.1765197,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482513516651500,5330,1758482513516716352,base_link,0.0005647327277663331,0.01485563538803062,9.034150566744705e-05,-0.9998894853995497,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00041661993600428104,-0.0436306931078434,0.0005537022370845133,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.16671305,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482513767308800,5331,1758482513766835648,base_link,0.0008008801153197251,0.017685241127495713,7.328790633898239e-05,-0.9998432804525847,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0007641995325684547,-0.009887993335723877,0.0006670732982456696,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.1372931,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482514018013600,5332,1758482514016005888,base_link,0.0009206036701889681,0.017291018822973105,5.311904008853502e-05,-0.9998500739287434,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0018874313682317734,0.012261876836419106,0.00040628854185342637,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.10787315,1.2033701897924109e-15,9.8262633,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482514263965000,5333,1758482514266125184,base_link,0.0009364132589646303,0.014965926151700124,4.502173061932216e-05,-0.9998875647579952,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0013524072710424662,0.02574307657778263,0.00027761328965425177,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0784532,1.2033701897924109e-15,9.8262633,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482514514428200,5334,1758482514516304384,base_link,0.0008666613279708684,0.011863444537286882,3.0505883327481446e-05,-0.9999292508228992,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0011660924647003412,0.02730167843401432,0.00013192510232329035,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.04903325,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482514765108700,5335,1758482514766413440,base_link,0.0007346938922711757,0.00872824979822022,1.3526835107525149e-05,-0.9999616381128674,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0005279218312352896,0.02293574996292591,0.0002654404379427405,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.02941995,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482515015840000,5336,1758482515016585472,base_link,0.0006162481875576768,0.005884301290033015,-1.0008136682722883e-06,-0.9999824974645795,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.001112880650907755,0.022883610799908638,0.00014832546003162582,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0196133,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482515267055700,5337,1758482515267711936,base_link,0.00052668036440047,0.003502810899167206,-4.391644793932733e-06,-0.9999937264324772,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0009903681930154562,0.020325135439634323,2.961326390504588e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482515517604800,5338,1758482515517875776,base_link,0.00044378054089429524,0.0018058754402184524,1.3597085872786292e-06,-0.9999982709339439,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0011726981028914452,0.012785330414772034,1.6974285244940146e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482515768732900,5339,1758482515767990976,base_link,0.00040026058323923956,0.0006800835620823864,1.2274592657124426e-05,-0.9999996885635256,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0013711517676711082,0.0062871151603758335,-9.012315422296601e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482516019231600,5340,1758482516017164544,base_link,0.0003908679145145943,-0.00011140332830865328,1.4402636574650789e-05,-0.9999999173020644,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0026352787390351295,0.004139947239309549,4.671514034270733e-06,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482516264616200,5341,1758482516267274624,base_link,0.04178991255086605,-0.00024079342393237488,1.1658099458022726e-06,-0.9991263910167517,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.5593891739845276,0.0021648001857101917,0.00010110647417604896,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482516515861700,5342,1758482516517448960,base_link,0.0738065655016055,-0.0007993803673113434,6.667181847297415e-05,-0.9972722534166656,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16456930339336395,0.0036626127548515797,5.6903576478361636e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.2045711580456967e-15,9.83606995,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482516767099700,5343,1758482516767562624,base_link,0.037031478543729936,-0.0006169710325794608,5.5354114130046165e-05,-0.9993139075783607,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2937012314796448,-0.0031549623236060143,0.0006161332130432133,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,-0.08825984999999878,9.9243298,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482517017296700,5344,1758482517017728768,base_link,0.00914600397185046,-0.0003359762397744494,-4.036517409405917e-05,-0.9999581171738974,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16801992058753967,-0.003269903128966689,0.00011364975944161456,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,-0.16671304999999878,9.83606995,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482517267908800,5345,1758482517267846016,base_link,-0.00649803488142454,-0.00024014853696706188,-1.815153472473089e-06,-0.9999788587105556,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09228408336639404,0.00031409109942615027,-0.0006078332662582397,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,-0.1765196999999988,9.79684335,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482517518879600,5346,1758482517519011648,base_link,-0.01468096741680982,-0.00010328748696898215,2.067353460966092e-05,-0.9998922232420885,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.045405857264995575,-0.0023749759420752525,1.3744458556175523e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,-0.16671304999999878,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482517770155900,5347,1758482517769123008,base_link,-0.017710475447917012,-5.586643855708291e-05,9.357394753994882e-06,-0.9998431556253157,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01092194952070713,-0.0017699489835649729,0.0001561003737151625,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,-0.1372930999999988,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482518020507100,5348,1758482518019299392,base_link,-0.017294162398218422,-3.762437188591962e-05,3.179091669042178e-05,-0.9998504435767823,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.01247265376150608,0.00039335363544523716,-6.469478830695158e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,-0.1078731499999988,9.8262633,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482518265848700,5349,1758482518268414080,base_link,-0.015086773260105974,-0.00012613661412800084,5.4561960046883844e-05,-0.99988617871493,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.022304534912109375,0.003539259545505047,0.000287949806079268,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,-0.0784531999999988,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482518516755300,5350,1758482518518582016,base_link,-0.012121417706002372,-0.0002794303961486354,5.801105844671637e-05,-0.9999264921913846,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.02428174763917923,0.003886499674990773,0.0004031728021800513,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,-0.0490332499999988,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482518767860900,5351,1758482518768700288,base_link,-0.008998141410183976,-0.0004373152136227165,7.22071020282655e-05,-0.9999594176728877,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.02335769310593605,0.0019382939208298922,0.00039906660094857194,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,-0.0294199499999988,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482519018171200,5352,1758482519018869248,base_link,-0.006128699463822006,-0.0006282926712140309,9.340035076393911e-05,-0.9999810176036221,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.023024840280413628,0.0019195800414308906,0.0005038422532379625,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,-0.009806649999998798,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482519269123200,5353,1758482519268982144,base_link,-0.003861496520232215,-0.0008002857526988579,9.669208040358196e-05,-0.9999922194887216,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.017526092007756233,0.0016446774825453758,0.0007528583519160745,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,-0.009806649999998798,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1758482519519889700,5354,1758482519520160576,base_link,-0.0020603509564328065,-0.0010010366110290163,9.757104774243956e-05,-0.9999973716763111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.012897401116788387,0.0006891130469739438,0.000683222198858857,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
