%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1760177460729586400,11101,1760177460720980992,base_link,0.07262344658374786,0.06677725166082382,0.0010148785077035427,-0.04863461642996214,0.045298799302562906,-0.0009585016831745104
1760177460981680600,11102,1760177460971088512,base_link,0.0055518560111522675,0.0018157896120101213,0.0007056451286189258,-0.039636521434443336,0.03397667788392443,-0.0010133110941367642
1760177461225251100,11103,1760177461221259264,base_link,-0.025876179337501526,-0.025927552953362465,0.0002762729418464005,-0.27863143730649603,0.27676828415922883,-0.0009994379303748901
1760177461477084000,11104,1760177461471370112,base_link,0.10486899316310883,0.10922502726316452,-0.002529049525037408,-0.4252915599160698,0.42610313697661956,-0.0009740737726210558
1760177461726983200,11105,1760177461721531904,base_link,0.47486504912376404,0.4834689795970917,-0.006256746593862772,-0.23971512265495107,0.24042299457292143,-0.0009151766166092209
1760177461979685400,11106,1760177461971645568,base_link,0.9584997296333313,0.9707025289535522,0.0002385731932008639,0.02750194261142973,-0.026717389604365156,-0.0005290286013079809
1760177462228360300,11107,1760177462221807360,base_link,1.3489584922790527,1.3641469478607178,0.009534510783851147,0.3790181196905754,-0.37517437613105864,-0.0010488416796716133
1760177462482484600,11108,1760177462471915648,base_link,1.4947736263275146,1.5120595693588257,0.007749824319034815,0.28506767246478887,-0.27900140552108865,-0.0009893128338826192
1760177462731425300,11109,1760177462723087936,base_link,1.4649291038513184,1.4816670417785645,-0.00025960523635149,0.17122435429785735,-0.17047719988373466,-0.0007553576994719319
1760177462981887200,11110,1760177462972199296,base_link,1.3397855758666992,1.3541737794876099,-0.005091993138194084,0.1328906911742843,-0.1304473938885202,-0.0008047496680413625
1760177463227113400,11111,1760177463222362624,base_link,1.1508852243423462,1.1619088649749756,-0.006063348148018122,0.10617000252635989,-0.10593644716519116,-0.0011239937247553922
