%time,field.header.seq,field.header.stamp,field.header.frame_id,field.voltage,field.temperature,field.current,field.charge,field.capacity,field.design_capacity,field.percentage,field.power_supply_status,field.power_supply_health,field.power_supply_technology,field.present,field.cell_voltage0,field.location,field.serial_number
1758482508267914100,5311,1758482508267676200,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5899999737739563,2,0,0,1,12.600000381469727,id0,
1758482508519687400,5312,1758482508519477800,,12.600000381469727,0.0,-28.5,nan,nan,nan,0.5899999737739563,2,0,0,1,12.600000381469727,id0,
1758482508769952400,5313,1758482508769766500,,12.600000381469727,0.0,-28.260000228881836,nan,nan,nan,0.5899999737739563,2,0,0,1,12.600000381469727,id0,
1758482509021406500,5314,1758482509021216600,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.5899999737739563,2,0,0,1,12.600000381469727,id0,
1758482509271675400,5315,1758482509271419800,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.5899999737739563,2,0,0,1,12.600000381469727,id0,
1758482509522420200,5316,1758482509522232400,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5899999737739563,2,0,0,1,12.600000381469727,id0,
1758482509773449700,5317,1758482509773183000,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5899999737739563,2,0,0,1,12.600000381469727,id0,
1758482510024084200,5318,1758482510023916900,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5899999737739563,2,0,0,1,12.600000381469727,id0,
1758482510270395700,5319,1758482510270236000,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5899999737739563,2,0,0,1,12.600000381469727,id0,
1758482510519348300,5320,1758482510519118700,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5899999737739563,2,0,0,1,12.600000381469727,id0,
1758482510771129400,5321,1758482510770887100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5899999737739563,2,0,0,1,12.600000381469727,id0,
1758482511021358900,5322,1758482511021181900,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5899999737739563,2,0,0,1,12.600000381469727,id0,
1758482511273269900,5323,1758482511273054600,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5899999737739563,2,0,0,1,12.600000381469727,id0,
1758482511523741500,5324,1758482511523481700,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5899999737739563,2,0,0,1,12.600000381469727,id0,
1758482511774878600,5325,1758482511774662900,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5899999737739563,2,0,0,1,12.600000381469727,id0,
1758482512026314600,5326,1758482512026112800,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5799999833106995,2,0,0,1,12.600000381469727,id0,
1758482512271207700,5327,1758482512270994400,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.5799999833106995,2,0,0,1,12.600000381469727,id0,
1758482512521944800,5328,1758482512521709000,,12.600000381469727,0.0,-28.469999313354492,nan,nan,nan,0.5799999833106995,2,0,0,1,12.600000381469727,id0,
1758482512774886800,5329,1758482512774707900,,12.600000381469727,0.0,-28.229999542236328,nan,nan,nan,0.5799999833106995,2,0,0,1,12.600000381469727,id0,
1758482513022810900,5330,1758482513022599000,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.5799999833106995,2,0,0,1,12.600000381469727,id0,
1758482513273560500,5331,1758482513273303100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5799999833106995,2,0,0,1,12.600000381469727,id0,
1758482513524523000,5332,1758482513524304400,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5799999833106995,2,0,0,1,12.600000381469727,id0,
1758482513774777100,5333,1758482513774583300,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5799999833106995,2,0,0,1,12.600000381469727,id0,
1758482514026368400,5334,1758482514026177000,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.5799999833106995,2,0,0,1,12.600000381469727,id0,
1758482514272943900,5335,1758482514272743700,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5799999833106995,2,0,0,1,12.600000381469727,id0,
1758482514522130000,5336,1758482514521897800,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5799999833106995,2,0,0,1,12.600000381469727,id0,
1758482514772999200,5337,1758482514772839400,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5799999833106995,2,0,0,1,12.600000381469727,id0,
1758482515023321200,5338,1758482515023094200,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5799999833106995,2,0,0,1,12.600000381469727,id0,
1758482515275088800,5339,1758482515274896000,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.5799999833106995,2,0,0,1,12.600000381469727,id0,
1758482515525729000,5340,1758482515525503400,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5799999833106995,2,0,0,1,12.600000381469727,id0,
1758482515776534200,5341,1758482515776351100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5799999833106995,2,0,0,1,12.600000381469727,id0,
1758482516028157900,5342,1758482516027966100,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.5799999833106995,2,0,0,1,12.600000381469727,id0,
1758482516274231200,5343,1758482516273990800,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.5699999928474426,2,0,0,1,12.600000381469727,id0,
1758482516523564700,5344,1758482516523339200,,12.600000381469727,0.0,-28.469999313354492,nan,nan,nan,0.5699999928474426,2,0,0,1,12.600000381469727,id0,
1758482516775992100,5345,1758482516775829600,,12.600000381469727,0.0,-28.260000228881836,nan,nan,nan,0.5699999928474426,2,0,0,1,12.600000381469727,id0,
1758482517025764800,5346,1758482517025574700,,12.600000381469727,0.0,-28.059999465942383,nan,nan,nan,0.5699999928474426,2,0,0,1,12.600000381469727,id0,
1758482517276589300,5347,1758482517276344300,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5699999928474426,2,0,0,1,12.600000381469727,id0,
1758482517525958200,5348,1758482517525742400,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5699999928474426,2,0,0,1,12.600000381469727,id0,
1758482517779936900,5349,1758482517779746300,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.5699999928474426,2,0,0,1,12.600000381469727,id0,
1758482518030455200,5350,1758482518030214700,,12.600000381469727,0.0,-28.15999984741211,nan,nan,nan,0.5699999928474426,2,0,0,1,12.600000381469727,id0,
1758482518274097100,5351,1758482518273901200,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5699999928474426,2,0,0,1,12.600000381469727,id0,
1758482518525624400,5352,1758482518525423800,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5699999928474426,2,0,0,1,12.600000381469727,id0,
1758482518776194100,5353,1758482518776012900,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5699999928474426,2,0,0,1,12.600000381469727,id0,
1758482519026142900,5354,1758482519025968100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5699999928474426,2,0,0,1,12.600000381469727,id0,
1758482519276769200,5355,1758482519276575100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5699999928474426,2,0,0,1,12.600000381469727,id0,
1758482519527554100,5356,1758482519527314000,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5699999928474426,2,0,0,1,12.600000381469727,id0,
1758482519778099200,5357,1758482519777911800,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5699999928474426,2,0,0,1,12.600000381469727,id0,
1758482520030613200,5358,1758482520030404300,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5699999928474426,2,0,0,1,12.600000381469727,id0,
1758482520275617300,5359,1758482520275335900,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5699999928474426,2,0,0,1,12.600000381469727,id0,
1758482520526351100,5360,1758482520526186200,,12.600000381469727,0.0,-28.469999313354492,nan,nan,nan,0.5600000023841858,2,0,0,1,12.600000381469727,id0,
1758482520776458100,5361,1758482520776261600,,12.600000381469727,0.0,-28.229999542236328,nan,nan,nan,0.5600000023841858,2,0,0,1,12.600000381469727,id0,
1758482521028107000,5362,1758482521027929800,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.5600000023841858,2,0,0,1,12.600000381469727,id0,
1758482521278055500,5363,1758482521277845800,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5600000023841858,2,0,0,1,12.600000381469727,id0,
1758482521528641800,5364,1758482521528402700,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5600000023841858,2,0,0,1,12.600000381469727,id0,
1758482521780137400,5365,1758482521779910700,,12.600000381469727,0.0,-28.15999984741211,nan,nan,nan,0.5600000023841858,2,0,0,1,12.600000381469727,id0,
1758482522030859800,5366,1758482522030650000,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.5600000023841858,2,0,0,1,12.600000381469727,id0,
1758482522276926400,5367,1758482522276684700,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.5600000023841858,2,0,0,1,12.600000381469727,id0,
1758482522527234400,5368,1758482522527046200,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5600000023841858,2,0,0,1,12.600000381469727,id0,
1758482522778102800,5369,1758482522777915100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5600000023841858,2,0,0,1,12.600000381469727,id0,
1758482523029457400,5370,1758482523029270900,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5600000023841858,2,0,0,1,12.600000381469727,id0,
1758482523279827200,5371,1758482523279613000,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5600000023841858,2,0,0,1,12.600000381469727,id0,
1758482523530782800,5372,1758482523530566800,,12.600000381469727,0.0,-28.43000030517578,nan,nan,nan,0.5600000023841858,2,0,0,1,12.600000381469727,id0,
1758482523780689700,5373,1758482523780472100,,12.600000381469727,0.0,-28.229999542236328,nan,nan,nan,0.5600000023841858,2,0,0,1,12.600000381469727,id0,
1758482524032473700,5374,1758482524032240000,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.5600000023841858,2,0,0,1,12.600000381469727,id0,
1758482524277425400,5375,1758482524277211200,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5600000023841858,2,0,0,1,12.600000381469727,id0,
1758482524528542100,5376,1758482524528372100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.550000011920929,2,0,0,1,12.600000381469727,id0,
1758482524779157800,5377,1758482524778921100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.550000011920929,2,0,0,1,12.600000381469727,id0,
1758482525030002000,5378,1758482525029786000,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.550000011920929,2,0,0,1,12.600000381469727,id0,
1758482525280975400,5379,1758482525280840500,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.550000011920929,2,0,0,1,12.600000381469727,id0,
1758482525531545100,5380,1758482525531292500,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.550000011920929,2,0,0,1,12.600000381469727,id0,
1758482525782521200,5381,1758482525782255400,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.550000011920929,2,0,0,1,12.600000381469727,id0,
1758482526033464000,5382,1758482526033206400,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.550000011920929,2,0,0,1,12.600000381469727,id0,
1758482526280320300,5383,1758482526280115800,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.550000011920929,2,0,0,1,12.600000381469727,id0,
1758482526529429100,5384,1758482526529146000,,12.600000381469727,0.0,-28.44999885559082,nan,nan,nan,0.550000011920929,2,0,0,1,12.600000381469727,id0,
1758482526781211800,5385,1758482526780942900,,12.600000381469727,0.0,-28.229999542236328,nan,nan,nan,0.550000011920929,2,0,0,1,12.600000381469727,id0,
1758482527030435300,5386,1758482527030220200,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.550000011920929,2,0,0,1,12.600000381469727,id0,
1758482527282412000,5387,1758482527282153700,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.550000011920929,2,0,0,1,12.600000381469727,id0,
1758482527533601200,5388,1758482527533360800,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.550000011920929,2,0,0,1,12.600000381469727,id0,
1758482527784481100,5389,1758482527784292100,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.550000011920929,2,0,0,1,12.600000381469727,id0,
1758482528035240300,5390,1758482528034989500,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.550000011920929,2,0,0,1,12.600000381469727,id0,
1758482528279960700,5391,1758482528279736500,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.550000011920929,2,0,0,1,12.600000381469727,id0,
1758482528530567100,5392,1758482528530358400,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.550000011920929,2,0,0,1,12.600000381469727,id0,
1758482528782505800,5393,1758482528782297600,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.5399999618530273,2,0,0,1,12.600000381469727,id0,
1758482529033405700,5394,1758482529033168500,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5399999618530273,2,0,0,1,12.600000381469727,id0,
1758482529283694700,5395,1758482529283458100,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.5399999618530273,2,0,0,1,12.600000381469727,id0,
1758482529534313400,5396,1758482529534153400,,12.600000381469727,0.0,-28.44999885559082,nan,nan,nan,0.5399999618530273,2,0,0,1,12.600000381469727,id0,
1758482529784909900,5397,1758482529784696300,,12.600000381469727,0.0,-28.229999542236328,nan,nan,nan,0.5399999618530273,2,0,0,1,12.600000381469727,id0,
1758482530035613300,5398,1758482530035448300,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5399999618530273,2,0,0,1,12.600000381469727,id0,
1758482530281439000,5399,1758482530281187100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5399999618530273,2,0,0,1,12.600000381469727,id0,
1758482530531673100,5400,1758482530531496200,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5399999618530273,2,0,0,1,12.600000381469727,id0,
1758482530784198500,5401,1758482530783946900,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.5399999618530273,2,0,0,1,12.600000381469727,id0,
1758482531033944800,5402,1758482531033728200,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5399999618530273,2,0,0,1,12.600000381469727,id0,
1758482531284845800,5403,1758482531284660600,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5399999618530273,2,0,0,1,12.600000381469727,id0,
1758482531536652700,5404,1758482531536409000,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5399999618530273,2,0,0,1,12.600000381469727,id0,
1758482531787047700,5405,1758482531786853400,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5399999618530273,2,0,0,1,12.600000381469727,id0,
1758482532037217800,5406,1758482532037028500,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5399999618530273,2,0,0,1,12.600000381469727,id0,
1758482532282774500,5407,1758482532282564600,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.5399999618530273,2,0,0,1,12.600000381469727,id0,
1758482532533465700,5408,1758482532533198900,,12.600000381469727,0.0,-28.43000030517578,nan,nan,nan,0.5399999618530273,2,0,0,1,12.600000381469727,id0,
1758482532784213900,5409,1758482532783986700,,12.600000381469727,0.0,-28.229999542236328,nan,nan,nan,0.5399999618530273,2,0,0,1,12.600000381469727,id0,
1758482533035282400,5410,1758482533035061500,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.5299999713897705,2,0,0,1,12.600000381469727,id0,
1758482533285944900,5411,1758482533285716400,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5299999713897705,2,0,0,1,12.600000381469727,id0,
1758482533537190100,5412,1758482533536990600,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5299999713897705,2,0,0,1,12.600000381469727,id0,
1758482533787811000,5413,1758482533787585300,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5299999713897705,2,0,0,1,12.600000381469727,id0,
1758482534038868800,5414,1758482534038662300,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5299999713897705,2,0,0,1,12.600000381469727,id0,
1758482534284600600,5415,1758482534284317900,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.5299999713897705,2,0,0,1,12.600000381469727,id0,
1758482534535409100,5416,1758482534535233400,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5299999713897705,2,0,0,1,12.600000381469727,id0,
1758482534786136400,5417,1758482534785912500,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.5299999713897705,2,0,0,1,12.600000381469727,id0,
1758482535036355000,5418,1758482535036130900,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5299999713897705,2,0,0,1,12.600000381469727,id0,
1758482535288677400,5419,1758482535288487100,,12.600000381469727,0.0,-28.15999984741211,nan,nan,nan,0.5299999713897705,2,0,0,1,12.600000381469727,id0,
1758482535537541600,5420,1758482535537318300,,12.600000381469727,0.0,-28.44999885559082,nan,nan,nan,0.5299999713897705,2,0,0,1,12.600000381469727,id0,
1758482535789118400,5421,1758482535788898800,,12.600000381469727,0.0,-28.229999542236328,nan,nan,nan,0.5299999713897705,2,0,0,1,12.600000381469727,id0,
1758482536033515700,5422,1758482536033354900,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.5299999713897705,2,0,0,1,12.600000381469727,id0,
1758482536286191400,5423,1758482536285968200,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5299999713897705,2,0,0,1,12.600000381469727,id0,
1758482536535069600,5424,1758482536534876800,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5299999713897705,2,0,0,1,12.600000381469727,id0,
1758482536786169100,5425,1758482536785950300,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.5299999713897705,2,0,0,1,12.600000381469727,id0,
1758482537036715800,5426,1758482537036493700,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5299999713897705,2,0,0,1,12.600000381469727,id0,
1758482537289977200,5427,1758482537289786900,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5199999809265137,2,0,0,1,12.600000381469727,id0,
1758482537539169300,5428,1758482537538951700,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5199999809265137,2,0,0,1,12.600000381469727,id0,
1758482537789576600,5429,1758482537789349300,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5199999809265137,2,0,0,1,12.600000381469727,id0,
1758482538035098300,5430,1758482538034860800,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5199999809265137,2,0,0,1,12.600000381469727,id0,
1758482538286568300,5431,1758482538286403300,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5199999809265137,2,0,0,1,12.600000381469727,id0,
1758482538536951100,5432,1758482538536809200,,12.600000381469727,0.0,-28.43000030517578,nan,nan,nan,0.5199999809265137,2,0,0,1,12.600000381469727,id0,
1758482538787516000,5433,1758482538787343700,,12.600000381469727,0.0,-28.229999542236328,nan,nan,nan,0.5199999809265137,2,0,0,1,12.600000381469727,id0,
1758482539042544700,5434,1758482539042321800,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5199999809265137,2,0,0,1,12.600000381469727,id0,
1758482539291436000,5435,1758482539291212100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5199999809265137,2,0,0,1,12.600000381469727,id0,
1758482539542034200,5436,1758482539541875800,,12.600000381469727,0.0,-28.15999984741211,nan,nan,nan,0.5199999809265137,2,0,0,1,12.600000381469727,id0,
1758482539788013400,5437,1758482539787869900,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.5199999809265137,2,0,0,1,12.600000381469727,id0,
1758482540036728300,5438,1758482540036510100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5199999809265137,2,0,0,1,12.600000381469727,id0,
1758482540290285900,5439,1758482540290098100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5199999809265137,2,0,0,1,12.600000381469727,id0,
1758482540539496200,5440,1758482540538926100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5199999809265137,2,0,0,1,12.600000381469727,id0,
1758482540791226100,5441,1758482540790999200,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5199999809265137,2,0,0,1,12.600000381469727,id0,
1758482541040572700,5442,1758482541040408100,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5199999809265137,2,0,0,1,12.600000381469727,id0,
1758482541290807800,5443,1758482541290618700,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.5199999809265137,2,0,0,1,12.600000381469727,id0,
1758482541543011900,5444,1758482541542824700,,12.600000381469727,0.0,-28.43000030517578,nan,nan,nan,0.5099999904632568,2,0,0,1,12.600000381469727,id0,
1758482541788317300,5445,1758482541788102100,,12.600000381469727,0.0,-28.229999542236328,nan,nan,nan,0.5099999904632568,2,0,0,1,12.600000381469727,id0,
1758482542038318300,5446,1758482542038112000,,12.600000381469727,0.0,-28.059999465942383,nan,nan,nan,0.5099999904632568,2,0,0,1,12.600000381469727,id0,
1758482542289458000,5447,1758482542289297700,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.5099999904632568,2,0,0,1,12.600000381469727,id0,
1758482542540248500,5448,1758482542540018900,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.5099999904632568,2,0,0,1,12.600000381469727,id0,
1758482542791335100,5449,1758482542791113500,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.5099999904632568,2,0,0,1,12.600000381469727,id0,
1758482543045643600,5450,1758482543045283900,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5099999904632568,2,0,0,1,12.600000381469727,id0,
1758482543292200200,5451,1758482543292049500,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.5099999904632568,2,0,0,1,12.600000381469727,id0,
1758482543543185400,5452,1758482543543011500,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5099999904632568,2,0,0,1,12.600000381469727,id0,
1758482543789326700,5453,1758482543789183000,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5099999904632568,2,0,0,1,12.600000381469727,id0,
1758482544039729400,5454,1758482544039467900,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5099999904632568,2,0,0,1,12.600000381469727,id0,
1758482544291214800,5455,1758482544290995800,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.5099999904632568,2,0,0,1,12.600000381469727,id0,
1758482544543120300,5456,1758482544542981100,,12.600000381469727,0.0,-28.469999313354492,nan,nan,nan,0.5099999904632568,2,0,0,1,12.600000381469727,id0,
1758482544791777400,5457,1758482544791633800,,12.600000381469727,0.0,-28.229999542236328,nan,nan,nan,0.5099999904632568,2,0,0,1,12.600000381469727,id0,
1758482545044045000,5458,1758482545043855800,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.5099999904632568,2,0,0,1,12.600000381469727,id0,
1758482545295063000,5459,1758482545294857000,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5099999904632568,2,0,0,1,12.600000381469727,id0,
1758482545546399700,5460,1758482545546256500,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5099999904632568,2,0,0,1,12.600000381469727,id0,
1758482545791330200,5461,1758482545791135900,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5,2,0,0,1,12.600000381469727,id0,
1758482546041181800,5462,1758482546040952600,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5,2,0,0,1,12.600000381469727,id0,
1758482546294601500,5463,1758482546294428300,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5,2,0,0,1,12.600000381469727,id0,
1758482546544553700,5464,1758482546544363300,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5,2,0,0,1,12.600000381469727,id0,
1758482546793869400,5465,1758482546793728400,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.5,2,0,0,1,12.600000381469727,id0,
1758482547044867900,5466,1758482547044704300,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.5,2,0,0,1,12.600000381469727,id0,
1758482547298010600,5467,1758482547297867800,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5,2,0,0,1,12.600000381469727,id0,
1758482547541592800,5468,1758482547541434300,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5,2,0,0,1,12.600000381469727,id0,
1758482547791585100,5469,1758482547791362200,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5,2,0,0,1,12.600000381469727,id0,
1758482548042203200,5470,1758482548041984800,,12.600000381469727,0.0,-28.09000015258789,nan,nan,nan,0.5,2,0,0,1,12.600000381469727,id0,
1758482548294069700,5471,1758482548293870800,,12.600000381469727,0.0,-28.15999984741211,nan,nan,nan,0.5,2,0,0,1,12.600000381469727,id0,
1758482548546093800,5472,1758482548545830900,,12.600000381469727,0.0,-28.44999885559082,nan,nan,nan,0.5,2,0,0,1,12.600000381469727,id0,
1758482548796743500,5473,1758482548796565300,,12.600000381469727,0.0,-28.229999542236328,nan,nan,nan,0.5,2,0,0,1,12.600000381469727,id0,
1758482549050651900,5474,1758482549050359300,,12.600000381469727,0.0,-28.059999465942383,nan,nan,nan,0.5,2,0,0,1,12.600000381469727,id0,
1758482549298088500,5475,1758482549297883700,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5,2,0,0,1,12.600000381469727,id0,
1758482549543898800,5476,1758482549543662400,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5,2,0,0,1,12.600000381469727,id0,
1758482549793389500,5477,1758482549793114200,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.5,2,0,0,1,12.600000381469727,id0,
1758482550043493800,5478,1758482550043284100,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.4899999797344208,2,0,0,1,12.600000381469727,id0,
1758482550294298200,5479,1758482550294134000,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.4899999797344208,2,0,0,1,12.600000381469727,id0,
1758482550549327000,5480,1758482550549127200,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.4899999797344208,2,0,0,1,12.600000381469727,id0,
1758482550798439800,5481,1758482550798229700,,12.600000381469727,0.0,-28.139999389648438,nan,nan,nan,0.4899999797344208,2,0,0,1,12.600000381469727,id0,
1758482551049195400,5482,1758482551048900700,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.4899999797344208,2,0,0,1,12.600000381469727,id0,
1758482551298188200,5483,1758482551297964400,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.4899999797344208,2,0,0,1,12.600000381469727,id0,
1758482551545766700,5484,1758482551545542400,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.4899999797344208,2,0,0,1,12.600000381469727,id0,
1758482551795090400,5485,1758482551794715900,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.4899999797344208,2,0,0,1,12.600000381469727,id0,
1758482552051612200,5486,1758482552051376400,,12.600000381469727,0.0,-28.10999870300293,nan,nan,nan,0.4899999797344208,2,0,0,1,12.600000381469727,id0,
1758482552294018200,5487,1758482552293828700,,12.600000381469727,0.0,-28.15999984741211,nan,nan,nan,0.4899999797344208,2,0,0,1,12.600000381469727,id0,
